EODDate,EODPrice
41078,75.2858
41079,75.4953
41080,75.2808
41081,74.2434
41082,74.8128
41085,73.356
41086,73.5179
41087,73.836
41088,73.1356
41089,75.057
41092,76.152
41093,77.0375
41094,77.0375
41095,78.3909
41096,77.8691
41099,78.8985
41100,78.1685
41101,77.6827
41102,76.972
41103,77.7521
41106,78.0014
41107,78.0053
41108,77.9179
41109,78.9538
41110,77.666
41113,77.6056
41114,77.2316
41115,73.8964
41116,73.8849
41117,75.2061
41120,76.4746
41121,78.4963
41122,77.9886
41123,78.1145
41124,79.1312
41127,80.0115
41128,79.8013
41129,79.6658
41130,80.1201
41131,80.2453
41134,81.3167
41135,81.5348
41136,81.4238
41137,82.135
41138,83.6542
41141,85.8536
41142,84.6806
41143,86.3338
41144,85.5283
41145,85.6048
41148,87.2128
41149,87.0992
41150,86.927
41151,85.6881
41152,85.8652
41155,85.8652
41156,87.1211
41157,86.5093
41158,87.2889
41159,87.8272
41162,85.5425
41163,85.265
41164,86.4525
41165,88.155
41166,89.2263
41169,90.3236
41170,90.5984
41171,90.6229
41172,90.184
41173,90.3641
41176,89.1631
41177,86.9365
41178,85.8575
41179,87.9407
41180,86.1059
41183,85.1101
41184,85.358
41185,86.6668
41186,86.0666
41187,84.2324
41190,82.3712
41191,82.0717
41192,82.7249
41193,81.0714
41194,81.2797
41197,81.931
41198,83.8714
41199,83.2029
41200,81.6574
41201,78.7145
41204,81.8368
41205,79.1683
41206,79.6168
41207,78.6755
41208,77.9607
41211,77.9607
41212,77.9607
41213,76.8404
41214,76.9978
41215,74.4499
41218,75.4594
41219,75.2307
41220,72.3525
41221,69.7266
41222,70.9338
41225,70.3853
41226,70.3941
41227,69.6138
41228,68.1538
41229,68.4206
41232,73.3546
41233,72.73
41234,72.832
41235,72.832
41236,74.1027
41239,76.4406
41240,75.8247
41241,75.5861
41242,76.4185
41243,75.8895
41246,76.0075
41247,74.6662
41248,69.8617
41249,70.9577
41250,69.1431
41253,68.6985
41254,70.1983
41255,69.8887
41256,68.6815
41257,66.1017
41260,67.2734
41261,69.2274
41262,68.2432
41263,67.6494
41264,67.3382
41267,67.4468
41268,67.4468
41269,66.5174
41270,66.7845
41271,66.0752
41274,69.0035
41275,69.0035
41276,71.1892
41277,70.2901
41278,68.3327
41281,67.9308
41282,68.1136
41283,67.049
41284,67.8802
41285,67.464
41288,65.0587
41289,63.0061
41290,65.6214
41291,65.1793
41292,64.8318
41295,64.8318
41296,65.4503
41297,66.6477
41298,58.4134
41299,57.0364
41302,58.3266
41303,59.4209
41304,59.2342
41305,59.0605
41306,58.818
41309,57.3523
41310,59.3657
41311,59.3016
41312,61.0649
41313,61.9465
41316,62.5921
41317,61.0232
41318,60.9071
41319,60.8523
41320,60.0137
41323,60.0137
41324,59.9916
41325,58.5387
41326,58.1748
41327,58.7943
41330,57.7496
41331,58.5543
41332,57.9805
41333,57.5671
41334,56.1416
41337,54.7826
41338,56.2295
41339,55.5145
41340,56.1562
41341,56.3046
41344,57.1067
41345,55.8755
41346,55.8651
41347,56.4063
41348,57.8618
41351,59.4347
41352,59.2742
41353,58.9599
41354,59.0447
41355,60.242
41358,60.4598
41359,60.141
41360,58.9599
41361,57.7314
41362,57.7314
41365,55.9381
41366,56.0532
41367,56.3398
41368,55.7829
41369,55.1934
41372,55.586
41373,55.6864
41374,56.8224
41375,56.645
41376,56.0542
41379,54.7565
41380,55.5899
41381,52.5329
