EODDate,EODPrice
41584,356.18
41585,343.56
41586,350.31
41589,354.378
41590,349.53
41591,356.22
41592,367.396
41593,369.17
41596,366.18
41597,364.94
41598,362.57
41599,368.92
41600,372.31
41603,376.64
41604,381.37
41605,386.71
41606,386.71
41607,393.62
41610,392.3
41611,384.66
41612,385.96
41613,384.49
41614,386.95
41617,384.89
41618,387.78
41619,382.19
41620,381.25
41621,384.24
41624,388.97
41625,387.65
41626,395.96
41627,395.19
41628,402.2
41631,402.92
41632,399.2
41633,399.2
41634,404.39
41635,398.08
41638,393.37
41639,398.79
41640,398.79
41641,397.97
41642,396.44
41645,393.63
41646,398.03
41647,401.92
41648,401.01
41649,397.66
41652,390.98
41653,397.54
41654,395.87
41655,395.8
41656,399.61
41659,399.61
41660,407.05
41661,404.54
41662,399.87
41663,387.6
41666,386.28
41667,394.43
41668,384.2
41669,403.01
41670,358.69
41673,346.15
41674,347.95
41675,346.45
41676,354.59
41677,361.08
41680,360.87
41681,361.79
41682,349.25
41683,357.2
41684,357.35
41687,357.35
41688,353.65
41689,347.38
41690,349.8
41691,346.76
41694,351.78
41695,358.32
41696,359.8
41697,360.13
41698,362.1
41701,359.78
41702,363.9
41703,372.37
41704,372.16
41705,372.06
41708,370.53
41709,368.82
41710,370.64
41711,371.51
41712,373.74
41715,375.04
41716,378.77
41717,373.23
41718,368.97
41719,360.62
41722,351.85
41723,354.71
41724,343.41
41725,338.47
41726,338.29
41729,336.365
41730,342.99
41731,341.96
41732,333.62
41733,323
41736,317.76
41737,327.07
41738,331.805
41739,317.11
41740,311.73
41743,315.91
41744,316.08
41745,323.68
41746,324.91
41747,324.91
41750,330.87
41751,329.32
41752,324.58
41753,337.15
41754,303.83
41757,296.58
41758,300.38
41759,304.13
41760,307.89
41761,308.01
41764,310.05
41765,297.38
41766,292.71
41767,288.32
41768,292.24
41771,302.86
41772,304.64
41773,297.62
41774,295.19
41775,297.7
41778,296.755
41779,301.19
41780,305.01
41781,304.91
41782,312.24
41785,312.24
41786,310.82
41787,310.16
41788,313.78
41789,312.55
41792,308.84
41793,307.19
41794,306.78
41795,323.57
41796,329.67
41799,327.5
41800,332.41
41801,335.2
41802,325.91
41803,326.27
41806,327.62
41807,325.62
41808,334.38
41809,327
41810,324.2
41813,327.24
41814,324.16
41815,327.44
41816,325.69
41817,324.57
41820,324.78
41821,332.39
41822,332.85
41823,337.492
41824,337.492
41827,333.55
41828,323.81
41829,329.97
41830,327.92
41831,346.2
41834,355.32
41835,354.44
41836,355.9
41837,352.454
41838,358.66
41841,359.76
41842,360.84
41843,358.14
41844,358.61
41845,324.01
41848,320.41
41849,320
41850,322.51
41851,312.99
41852,307.06
41855,313.65
41856,312.32
41857,313.89
41858,311.45
41859,316.8
41862,318.33
41863,319.32
41864,326.28
41865,333.21
41866,333.63
41869,334.53
41870,335.13
41871,335.78
41872,332.91
41873,331.59
41876,334.02
41877,341.83
41878,343.18
41879,340.02
41880,339.04
41883,339.04
41884,342.38
41885,339
41886,345.95
41887,346.38
41890,342.34
41891,329.75
41892,331.33
41893,330.52
41894,331.19
41897,323.89
41898,327.76
41899,324
41900,325
41901,331.32
41904,324.5
41905,323.63
41906,328.21
41907,321.93
41908,323.21
41911,321.82
41912,322.44
41913,317.46
41914,318.41
41915,322.74
41918,322.2
41919,316.98
41920,322.7
41921,315.37
41922,311.39
41925,306.45
41926,308.31
41927,305.97
41928,302.86
41929,303.64
41932,306.21
41933,315.33
41934,312.97
41935,313.18
41936,287.06
41939,289.97
41940,295.59
41941,294.12
41942,299.07
41943,305.46
41946,305.72
41947,302.81
41948,296.52
41949,296.64
41950,299.86
41953,305.11
41954,312.01
41955,311.51
41956,316.48
41957,327.82
41960,323.05
41961,324.93
41962,326.54
41963,330.54
41964,332.63
41967,335.64
41968,335.04
41969,333.57
41970,333.57
41971,338.64
41974,326
41975,326.31
41976,316.5
41977,316.93
41978,312.63
41981,306.64
41982,312.5
41983,305.84
41984,307.36
41985,307.32
41988,306.07
41989,295.06
41990,298.88
41991,297.73
41992,299.9
41995,306.54
41996,306.285
41997,303.03
41998,303.03
41999,309.09
42002,312.04
42003,310.3
42004,310.35
42005,310.35
42006,308.52
42009,302.19
42010,295.29
42011,298.42
42012,300.46
42013,296.93
42016,291.41
42017,294.74
42018,293.27
42019,286.95
42020,290.74
42023,290.74
42024,289.44
42025,297.25
42026,310.32
42027,312.39
42030,309.66
42031,306.75
42032,303.91
42033,311.78
42034,354.53
42037,364.47
42038,363.55
42039,364.75
42040,373.89
42041,374.28
42044,370.56
42045,372.995
42046,375.14
42047,377.17
42048,381.83
