EODDate,EODPrice
40738,22.3427
40739,22.6044
40742,22.444
40743,23.2459
40744,22.8407
40745,22.8703
40746,23.2375
40749,23.5582
40750,23.7017
40751,23.0686
40752,23.3978
40753,23.1277
40756,23.018
40757,22.6213
40758,22.7226
40759,21.8954
40760,21.6759
40763,20.663
40764,21.5915
40765,20.4267
40766,21.2623
40767,21.1863
40770,21.5324
40771,21.5324
40772,21.4432
40773,20.9548
40774,20.4282
40777,20.3687
40778,20.9973
40779,21.1502
40780,20.8699
40781,21.4475
40784,21.9486
40785,22.2799
40786,22.5942
40787,22.2629
40788,21.9146
40791,21.9146
40792,21.6683
40793,22.0845
40794,22.2714
40795,21.8637
40798,21.9911
40799,22.1185
40800,22.5092
40801,22.9254
40802,23.0359
40805,23.1123
40806,22.9169
40807,22.076
40808,21.2861
40809,21.2861
40812,21.6089
40813,21.8042
40814,21.7235
40815,21.6174
40816,21.1417
40819,20.8359
40820,21.5239
40821,21.9911
40822,22.3733
40823,22.2969
40826,22.883
40827,22.9339
40828,22.9
40829,23.0868
40830,23.1633
40833,22.9169
40834,23.1973
40835,23.0444
40836,22.9679
40837,23.0698
40840,23.0953
40841,22.7725
40842,22.5857
40843,23.1463
40844,22.9169
40847,22.6197
40848,22.076
40849,22.093
40850,22.5347
40851,22.2969
40854,22.7641
40855,23.0698
40856,22.2544
40857,22.3224
40858,22.8575
40861,22.7301
40862,22.8841
40863,22.3107
40864,21.8572
40865,21.6518
40868,21.395
40869,21.2153
40870,20.9415
40871,20.9415
40872,20.796
40875,21.2838
40876,21.2581
40877,21.8914
40878,21.6347
40879,21.5833
40882,21.9941
40883,21.9599
40884,21.9085
40885,21.7373
40886,21.9941
40889,21.8315
40890,22.0454
40891,21.8999
40892,21.8743
40893,22.2508
40896,21.8486
40897,22.2722
40898,22.0454
40899,22.0882
40900,22.2765
40903,22.2765
40904,22.2851
40905,22.0968
40906,22.2679
40907,22.2166
40910,22.2166
40911,22.9055
40912,23.4489
40913,23.6886
40914,24.0523
40917,23.7399
40918,23.8255
40919,23.7228
40920,23.9624
40921,24.1764
40924,24.1764
40925,24.1807
40926,24.1593
40927,24.0651
40928,25.4259
40931,25.443
40932,25.1092
40933,25.2975
40934,25.2461
40935,25.0151
40938,25.3403
40939,25.2718
40940,25.5799
40941,25.6312
40942,25.8794
40945,25.8452
40946,25.9736
40947,26.2389
40948,26.333
40949,26.0977
40952,26.1704
40953,26.0584
40954,25.8861
40955,26.95
40956,26.9198
40959,26.9198
40960,27.0835
40961,26.9371
40962,27.0232
40963,27.118
40966,27.006
40967,27.4539
40968,27.3419
40969,27.8157
40970,27.6305
40973,27.3936
40974,27.1826
40975,27.4281
40976,27.5745
40977,27.5573
40980,27.6004
40981,28.1431
40982,28.2292
40983,28.2981
40984,28.0828
40987,27.7382
40988,27.5573
40989,27.4884
40990,27.5616
40991,27.5745
40994,28.0742
40995,28.0139
40996,27.7296
40997,27.6693
40998,27.7856
41001,27.8157
41002,27.5142
41003,26.8854
41004,27.1524
41005,27.1524
41008,26.7906
41009,26.2479
41010,26.1402
41011,26.683
41012,26.5408
41015,26.7691
41016,27.0835
41017,26.8251
41018,26.7131
41019,27.9277
41022,27.6693
41023,27.497
41024,27.7382
41025,27.6607
41026,27.5487
41029,27.5788
41030,27.5745
41031,27.3936
41032,27.3592
41033,26.6873
41036,26.403
41037,26.2738
41038,26.4977
41039,26.4805
41040,26.8423
41043,26.4288
41044,26.1947
41045,25.9259
41046,25.7698
41047,25.3797
41050,25.7959
41051,25.8045
41052,25.2409
41053,25.2062
41054,25.1976
41057,25.1976
41058,25.6311
41059,25.4403
41060,25.3103
41061,24.6686
41064,24.7553
41065,24.7163
41066,25.449
41067,25.345
41068,25.7091
41071,25.0545
41072,25.397
41073,25.2583
41074,25.4403
41075,26.03
41078,25.8739
41079,26.6196
41080,26.819
41081,26.1297
41082,26.6196
41085,25.8956
41086,26.03
41087,26.16
41088,25.9346
41089,26.5242
41092,26.4982
41093,26.6716
41094,26.6716
41095,26.6196
41096,26.173
41099,26.0126
41100,25.7872
41101,25.4057
41102,24.8247
41103,25.4837
41106,25.5271
41107,25.7178
41108,26.4028
41109,26.5892
41110,26.1123
41113,25.3883
41114,25.2756
41115,24.9981
41116,25.2843
41117,25.8002
41120,25.7005
41121,25.5531
41122,25.501
41123,25.3103
41124,25.7959
41127,25.9693
41128,26.2381
41129,26.2988
41130,26.4462
41131,26.3768
41134,26.3508
41135,26.2984
41136,26.3595
41137,26.8658
