EODDate,EODPrice
40770,2214.12
40771,2194.27
40772,2181.62
40773,2073.03
40774,2038.22
40777,2044.73
40778,2129.27
40779,2145.04
40780,2108.21
40781,2161.97
40784,2223.96
40785,2237.69
40786,2241.01
40787,2219.05
40788,2167.83
40791,2167.83
40792,2167.6
40793,2223.75
40794,2214.29
40795,2163.66
40798,2191.84
40799,2220.58
40800,2252.75
40801,2286.56
40802,2306.09
40805,2308.76
40806,2295.89
40807,2258.3
40808,2184.59
40809,2206.86
40812,2234.28
40813,2253.55
40814,2220.84
40815,2197.68
40816,2139.18
40819,2085.04
40820,2129.21
40821,2182.77
40822,2217.99
40823,2202.76
40826,2278.65
40827,2294.92
40828,2307.18
40829,2326.88
40830,2371.94
40833,2334.38
40834,2364.87
40835,2316.81
40836,2306.29
40837,2335.93
40840,2384.42
40841,2335.87
40842,2334.79
40843,2399.83
40844,2401.29
40847,2360.08
40848,2298.37
40849,2318.32
40850,2367.71
40851,2356.32
40854,2371.04
40855,2400.01
40856,2314.1
40857,2312.07
40858,2355.78
40861,2341.32
40862,2366.24
40863,2324.37
40864,2272.09
40865,2253.95
40868,2211.14
40869,2216.33
40870,2166.54
40871,2166.54
40872,2150.88
40875,2224.22
40876,2211.39
40877,2295.2
40878,2309.2
40879,2302.04
40882,2326.95
40883,2321.49
40884,2320.54
40885,2282.59
40886,2318.68
40889,2292.24
40890,2268.37
40891,2233.03
40892,2226.71
40893,2238.18
40896,2215.27
40897,2281.94
40898,2249.03
40899,2266.77
40900,2287.57
40903,2287.57
40904,2293.12
40905,2267.08
40906,2285.07
40907,2277.83
40910,2277.83
40911,2321.96
40912,2329.71
40913,2348.98
40914,2356.17
40917,2350.65
40918,2367.38
40919,2372.25
40920,2381.99
40921,2371.98
40924,2371.98
40925,2393.24
40926,2425.96
40927,2441.7
40928,2437.02
40931,2437.22
40932,2433.96
40933,2465.66
40934,2454.63
40935,2461.77
40938,2465.32
40939,2467.95
40940,2488.18
40941,2495.83
40942,2529.17
40945,2528.3
40946,2532.06
40947,2545.72
40948,2563.93
40949,2547.32
40952,2569.49
40953,2575.24
40954,2556.01
40955,2592.29
40956,2584.24
40959,2584.24
40960,2590.24
40961,2579.78
40962,2594.93
40963,2604.21
40966,2606.76
40967,2633.46
40968,2623.1
40969,2643.54
40970,2641.58
40973,2614.92
40974,2588.95
40975,2607.85
40976,2637.18
40977,2646.85
40980,2646.85
40981,2697.43
40982,2708.41
40983,2714.79
40984,2712.78
40987,2733.26
40988,2737.63
40989,2736.88
40990,2731.5
40991,2728.55
40994,2778.02
40995,2782.12
40996,2770.97
40997,2762.05
40998,2755.27
41001,2784.42
41002,2782.78
41003,2745
41004,2762.5
41005,2762.5
41008,2739.98
41009,2695.12
41010,2708.13
41011,2740.26
41012,2698.99
41015,2670.1
41016,2723.58
41017,2716.14
41018,2686.82
41019,2676.04
41022,2653.5
41023,2638.73
41024,2709.62
41025,2725.23
41026,2741.34
41029,2723.68
41030,2726.92
41031,2734.77
41032,2704.59
41033,2637.92
41036,2639.28
41037,2629.87
41038,2621.35
41039,2616.24
41040,2615.98
41043,2590.28
41044,2580.75
41045,2561.56
41046,2509.05
41047,2478.53
41050,2545.43
41051,2539.2
41052,2547.08
41053,2531.35
41054,2527.05
41057,2527.05
41058,2558.97
41059,2537.4
41060,2524.87
41061,2458.83
41064,2478.13
41065,2487.5
41066,2546.32
41067,2535.41
41068,2559.21
41071,2517.18
41072,2546.2
41073,2527.44
41074,2539.97
41075,2571.23
41078,2592.52
41079,2620.83
41080,2623.33
41081,2556.96
41082,2585.53
41085,2533.54
41086,2549.84
41087,2565.53
41088,2536.65
41089,2615.72
41092,2625.03
41093,2645.84
41094,2645.84
41095,2647.47
41096,2612.29
41099,2610.31
41100,2585.52
41101,2570.99
41102,2545.3
41103,2584.97
41106,2577.05
41107,2591.65
41108,2625.87
41109,2655.81
41110,2618.04
41113,2589.93
41114,2567.46
41115,2549.2
41116,2584.85
41117,2647.03
41120,2642.12
41121,2642.53
41122,2635.13
41123,2625.52
41124,2676
41127,2694.09
41128,2717.16
41129,2714.02
41130,2719.61
41131,2722.96
41134,2728.68
41135,2727.79
41136,2735.47
41137,2768.09
41138,2780.3
41141,2784.33
41142,2772.201
41143,2783.417
41144,2762.021
41145,2778.053
41148,2782.546
41149,2782.689
41150,2783.997
41151,2753.74
41152,2772.236
41155,2772.236
41156,2772.027
41157,2766.954
41158,2829.708
41159,2825.107
41162,2788.352
41163,2784.893
41164,2791.684
41165,2831.346
41166,2855.234
41169,2856.439
41170,2857.383
41171,2864.033
41172,2861.697
41173,2861.637
41176,2843.984
41177,2804.528
41178,2781.63
41179,2821.596
41180,2799.193
41183,2794.275
41184,2799.288
41185,2818.838
41186,2828.599
41187,2811.944
41190,2786.924
41191,2741.92
41192,2728.544
41193,2719.206
41194,2720.143
