EODDate,EODPrice
40588,137.6533
40589,137.3328
40590,137.8051
40591,138.5135
40592,139.0195
40595,139.0195
40596,136.5822
40597,135.0894
40598,135.587
40599,136.8605
40602,136.5232
40603,134.9123
40604,135.0726
40605,137.8725
40606,136.481
40609,134.8786
40610,136.8605
40611,139.8797
40612,136.6412
40613,136.987
40616,136.1099
40617,134.1111
40618,129.0341
40619,130.0293
40620,131.4714
40623,132.981
40624,133.2509
40625,134.5413
40626,134.9714
40627,136.7762
40630,136.093
40631,137.3665
40632,137.9737
40633,137.5268
40634,138.5388
40637,138.5219
40638,138.3026
40639,138.3448
40640,138.6316
40641,138.3532
40644,138.2689
40645,137.6786
40646,138.2689
40647,139.1291
40648,140.1749
40651,139.9472
40652,139.4918
40653,138.9436
40654,141.9207
40655,141.9207
40658,141.4062
40659,142.0978
40660,143.6833
40661,144.0291
40662,143.8604
40665,145.1845
40666,145.7917
40667,143.8941
40668,142.0725
40669,143.0721
40672,143.25
40673,144.3343
40674,143.5888
40675,145.91
40676,143.9446
40679,143.0467
40680,144.436
40681,144.3851
40682,144.5122
40683,144.1479
40686,142.5384
40687,142.3097
40688,142.1063
40689,141.6235
40690,141.8946
40693,141.8946
40694,143.106
40695,141.0983
40696,140.7001
40697,139.8191
40700,139.565
40701,138.667
40702,139.2176
40703,139.6412
40704,138.235
40707,138.2265
40708,139.0313
40709,137.5149
40710,137.8029
40711,139.3023
40714,139.7937
40715,140.8102
40716,140.3528
40717,140.7255
40718,139.836
40721,141.9962
40722,144.0209
40723,144.4698
40724,145.3254
40725,147.8584
40728,147.8584
40729,148.6123
40730,150.5438
40731,149.5018
40732,149.5103
40735,148.2396
40736,147.4433
40737,147.672
40738,147.5958
40739,148.7055
40742,148.4853
40743,156.8973
40744,155.5757
40745,156.6347
40746,156.8719
40749,155.6181
40750,154.9658
40751,153.6273
40752,154.0085
40753,154.0509
40756,153.1191
40757,150.8318
40758,151.4926
40759,145.2662
40760,146.5368
40763,141.4234
40764,145.1585
40765,138.2924
40766,141.8573
40767,143.108
40770,147.1835
40771,145.6945
40772,145.8987
40773,139.39
40774,134.0383
40777,135.2635
40778,139.8069
40779,141.8829
40780,140.8789
40781,143.9078
40784,146.8687
40785,146.7751
40786,146.2646
40787,144.9203
40788,142.07
40791,142.07
40792,140.479
40793,142.3508
40794,140.5981
40795,137.2969
40798,138.1903
40799,139.0496
40800,142.2913
40801,144.7161
40802,147.1835
40805,147.3026
40806,148.6554
40807,147.209
40808,143.4654
40809,144.078
40812,148.4767
40813,151.1994
40814,151.0632
40815,152.4415
40816,148.783
40819,147.4387
40820,148.6724
40821,150.4676
40822,154.5856
40823,155.1812
40826,158.7802
40827,157.4018
40828,158.3548
40829,158.9503
40830,162.1069
40833,158.7546
40834,152.2118
40835,150.9271
40836,150.808
40837,154.5346
40840,155.0621
40841,153.454
40842,154.8238
40843,158.1506
40844,159.4863
40847,157.087
40848,154.2963
40849,156.4829
40850,159.3587
40851,158.576
40854,159.3757
40855,159.9566
40856,155.6769
40857,156.6251
40858,160.0677
40861,160.042
40862,161.238
40863,159.4184
40864,158.6582
40865,158.2396
40868,155.0276
40869,154.8824
40870,152.0122
40871,152.0122
40872,151.2519
40875,155.6512
40876,154.5664
40877,160.5973
40878,161.8359
40879,162.0153
40882,163.0233
40883,164.8172
40884,165.7655
40885,163.6555
40886,166.2011
40889,164.168
40890,163.2882
40891,161.2123
40892,160.1531
40893,156.813
40896,156.2321
40897,159.9481
40898,155.0191
40899,155.506
40900,157.821
40903,157.821
40904,157.9919
40905,157.1718
40906,159.0426
40907,157.0778
40910,157.0778
40911,159.1451
40912,158.4959
40913,157.7441
40914,155.9331
40917,155.1216
40918,154.8824
40919,155.7452
40920,154.2332
40921,153.0458
40924,153.0458
40925,153.7634
40926,154.6774
40927,154.2076
40928,161.0415
40931,162.2887
40932,163.9545
40933,163.7836
40934,163.1429
40935,162.6987
40938,164.4414
40939,164.5268
40940,164.5439
40941,163.6128
40942,165.4152
40945,164.7147
40946,165.1675
40947,165.4676
40948,165.622
40949,165.0131
40952,165.1846
40953,164.8416
40954,164.8673
40955,165.5277
40956,165.8707
40959,165.8707
40960,165.845
40961,166.2566
40962,169.4639
40963,169.5925
40966,169.3953
40967,169.7812
40968,168.7092
40969,169.3953
40970,170.493
40973,172.0795
40974,169.1638
40975,169.6011
40976,171.3506
40977,172.0452
40980,172.3711
40981,174.7551
40982,175.5612
40983,176.6589
40984,176.6675
40987,176.4188
40988,175.1581
40989,175.5355
40990,176.2215
40991,176.213
40994,178.1768
40995,177.6708
40996,177.7652
40997,178.6056
40998,178.9314
41001,179.6347
41002,179.6604
41003,176.7018
41004,176.2044
41005,176.2044
41008,175.7499
41009,173.5116
41010,173.726
41011,176.0757
41012,173.9147
41015,173.8461
41016,177.9024
41017,171.625
41018,171.0933
41019,171.1705
41022,170.33
41023,171.5135
41024,174.575
41025,176.2987
41026,177.3535
41029,177.5851
41030,178.374
41031,178.4255
41032,177.7223
41033,175.7927
41036,174.7294
41037,173.5065
41038,173.2912
41039,172.7487
41040,173.2396
41043,171.7498
41044,171.4053
41045,171.9995
41046,170.415
41047,168.684
41050,170.303
41051,169.4935
41052,168.8907
41053,168.8649
41054,167.3234
41057,167.3234
41058,169.1835
41059,167.5215
41060,166.1178
41061,162.8281
41064,162.3631
41065,162.9315
41066,167.0564
41067,167.444
41068,168.0468
41071,165.7819
41072,167.5387
41073,166.29
41074,168.0123
41075,171.457
41078,170.7594
41079,171.3106
41080,171.1814
41081,166.5397
41082,166.8067
41085,166.0833
41086,165.2997
41087,166.2039
41088,164.826
41089,168.4257
41092,168.641
41093,168.7271
41094,168.7271
41095,168.1759
41096,164.8346
41099,163.3362
41100,160.3997
41101,159.5299
41102,157.6698
41103,160.1844
41106,159.1338
41107,158.152
41108,162.1134
41109,168.219
41110,165.7302
41113,164.3352
41114,163.9132
41115,164.5505
41116,167.022
41117,169.1232
41120,169.373
41121,168.7701
41122,168.0812
41123,167.4526
41124,170.9575
41127,171.1642
41128,172.1717
41129,172.1285
41130,171.6009
41131,172.3533
41134,172.1112
41135,171.4885
41136,171.5836
41137,173.6938
41138,174.0225
41141,173.3998
41142,171.7998
41143,170.5891
41144,169.2486
41145,171.0388
41148,169.2399
41149,168.5308
41150,168.7124
41151,167.2335
41152,168.5135
41155,168.5135
41156,168.2454
41157,168.6778
41158,172.189
41159,172.535
41162,173.789
41163,175.7954
41164,176.2278
41165,178.4677
41166,178.8569
41169,179.151
41170,179.0818
41171,178.5283
41172,178.3121
41173,178.1391
41176,177.5424
41177,177.2743
41178,176.4267
41179,178.0786
41180,179.4104
41183,182.0222
41184,181.4774
41185,182.0568
41186,181.953
41187,182.126
41190,181.4601
41191,179.8774
41192,178.0007
41193,177.9488
41194,179.7131
41197,180.6904
41198,182.4806
41199,173.5122
41200,168.6086
41201,167.2249
41204,168.1243
41205,165.4001
41206,164.9417
41207,165.7027
41208,167.147
41211,167.147
41212,167.147
41213,168.2367
41214,170.5026
41215,167.2854
41218,167.8994
41219,168.7037
41220,166.0457
41221,165.125
41222,164.7254
41225,164.3867
41226,163.5789
41227,161.138
41228,161.4334
41229,162.3802
41232,165.3422
41233,164.3432
41234,165.29
41235,165.29
41236,168.0696
41239,167.5398
41240,166.1065
41241,166.758
41242,166.3671
41243,165.0989
41246,164.5865
41247,164.4822
41248,163.8655
41249,164.7776
41250,166.732
41253,167.3139
41254,168.6864
41255,167.6006
41256,166.7667
41257,166.5669
41260,168.1826
41261,169.9806
41262,169.4507
41263,169.1815
41264,168.0088
41267,167.1228
41268,167.1228
41269,166.732
41270,167.3921
41271,164.8905
41274,166.3845
41275,166.3845
41276,170.5539
41277,169.6158
41278,168.5039
41281,167.7656
41282,167.5311
41283,167.0533
41284,167.5398
41285,168.9035
41288,167.3139
41289,167.2097
41290,167.2879
41291,168.2086
41292,168.9209
41295,168.9209
41296,170.3194
41297,177.8243
41298,177.5637
41299,178.0414
41302,178.0067
41303,177.112
41304,176.7819
41305,176.391
41306,178.2238
41309,177.0164
41310,176.1478
41311,175.3453
41312,174.2288
41313,175.921
41316,174.5952
41317,174.4905
41318,174.5341
41319,174.1503
41320,175.3104
41323,175.3104
41324,174.7347
41325,173.8537
41326,172.9989
41327,175.4064
41330,172.2836
41331,173.7054
41332,176.488
41333,175.1796
41334,176.9939
41337,178.9827
41338,180.1516
41339,181.7653
41340,182.6725
41341,183.5098
41344,183.2482
41345,183.6581
41346,184.9753
41347,188.2376
41348,187.47
41351,185.9784
41352,186.179
41353,187.5921
41354,185.1497
41355,184.9927
41358,183.8239
41359,185.2369
41360,183.9547
41361,186.0569
41362,186.0569
41365,185.2544
41366,186.9815
41367,185.4986
41368,184.3211
41369,182.6637
41372,182.5852
41373,182.498
41374,184.9229
41375,185.7254
41376,184.3821
41379,182.5329
41380,184.9229
41381,182.8905
41382,180.6924
41383,165.7328
41386,163.84
41387,167.1372
41388,167.2244
41389,169.1783
41390,169.4923
41393,173.7142
41394,176.6712
41395,174.1329
41396,176.5403
41397,178.3896
41400,176.8805
41401,177.622
41402,179.4974
41403,178.1127
41404,179.1907
41407,177.4379
41408,178.0864
41409,178.1828
41410,179.3835
41411,182.6698
41414,181.9337
41415,182.8539
41416,181.3991
41417,180.6717
41418,180.2861
41421,180.2861
41422,182.0914
41423,182.2141
41424,183.4761
41425,182.3018
41428,183.1168
41429,180.698
41430,177.6745
41431,178.6035
41432,180.8382
41435,179.6727
41436,178.7612
41437,176.3249
41438,178.5772
41439,177.2013
41442,177.9374
41443,179.5412
41444,176.9734
41445,172.9509
41446,171.2946
41449,169.612
41450,170.8739
41451,170.7688
41452,171.4611
41453,167.4824
41456,167.6314
41457,167.8242
41458,169.3578
41459,169.3578
41460,170.8301
41463,170.8739
41464,167.6489
41465,168.4815
41466,168.9635
41467,168.3237
41470,170.0151
41471,169.8836
41472,170.4971
41473,173.5118
41474,169.612
41477,170.094
41478,170.8739
41479,172.3024
41480,172.837
41481,172.9509
41484,171.9519
41485,171.7766
41486,170.9265
41487,171.6013
41488,171.0317
41491,171.3296
41492,167.3772
41493,166.0737
41494,165.5189
41495,165.422
41498,166.5405
41499,165.9504
41500,165.1666
41501,163.6341
41502,163.2377
41505,162.2601
41506,162.5507
41507,162.815
41508,163.1056
41509,163.3082
41512,162.7093
41513,160.9478
41514,160.4369
41515,160.8597
41516,160.5338
41519,160.5338
41520,162.0223
41521,161.2913
41522,162.1896
41523,161.2032
41526,162.9207
41527,164.3475
41528,167.9585
41529,167.985
41530,169.2532
41533,170.1164
41534,169.2444
41535,171.2349
41536,170.3277
41537,167.3596
41540,168.2139
41541,167.3156
41542,166.8752
41543,167.5358
41544,164.6293
41547,163.0968
41548,164.1537
41549,162.903
41550,161.9342
41551,162.1456
41554,160.3048
41555,157.4072
41556,159.6971
41557,162.7357
41558,163.9599
41561,164.6733
41562,162.6388
41563,164.462
41564,153.9811
41565,153.0563
41568,152.246
41569,154.1044
41570,154.809
41571,156.5969
41572,155.7602
41575,156.2006
41576,160.4017
41577,158.6666
41578,157.8387
41579,157.8564
41582,158.7723
41583,156.6409
41584,158.6687
41585,159.3859
41586,159.3771
41589,161.9361
41590,162.1043
41591,162.5294
41592,161.3428
41593,162.2106
41596,163.344
41597,164.0347
41598,163.9815
41599,163.0429
41600,160.537
41603,158.4473
41604,157.004
41605,158.4739
41606,158.4739
41607,159.1026
41610,157.1545
41611,155.9148
41612,155.6138
41613,155.9148
41614,157.3227
41617,157.1368
41618,156.8357
41619,155.1356
41620,153.5152
41621,153.0105
41624,157.4821
41625,155.6315
41626,158.2348
41627,159.5807
41628,159.4036
41631,161.3605
41632,162.2371
41633,162.2371
41634,164.1232
41635,163.8841
41638,165.0618
41639,166.089
41640,166.089
41641,164.2826
41642,165.2655
41645,164.6988
41646,167.9839
41647,166.4432
41648,165.9207
41649,165.8145
41652,163.0695
41653,164.6279
41654,166.2395
41655,167.1427
41656,168.3204
41659,168.3204
41660,166.8505
41661,161.3782
41662,161.8033
41663,159.0671
41666,157.5264
41667,156.5967
41668,156.1982
41669,157.0482
41670,156.4461
41673,153.099
41674,153.0459
41675,154.2856
41676,155.5142
41677,157.8113
41680,157.7133
41681,159.9926
41682,160.4734
41683,161.8979
41684,163.545
41687,163.545
41688,163.0999
41689,162.8862
41690,164.0525
41691,162.7437
41694,163.3313
41695,163.1355
41696,163.8744
41697,164.9517
41698,164.8627
41701,164.0525
41702,165.9934
41703,166.6167
41704,167.0618
41705,167.0974
41708,165.9489
41709,166.2783
41710,165.7976
41711,163.732
41712,162.2273
41715,165.4325
41716,166.3229
41717,164.4532
41718,167.2933
41719,166.1982
41722,167.6049
41723,173.6503
41724,171.4957
41725,169.0117
41726,169.5637
41729,171.3799
41730,173.1695
41731,172.3237
41732,171.558
41733,170.7389
41736,173.1873
41737,172.0922
41738,175.0748
41739,174.2201
41740,173.7838
41743,176.0809
41744,175.4131
41745,174.8611
41746,169.1719
41747,169.1719
41750,171.1841
41751,171.0772
41752,170.7033
41753,169.3589
41754,168.8336
41757,171.9587
41758,173.7126
41759,174.9235
41760,172.3059
41761,170.4451
41764,170.2848
41765,169.1897
41766,169.5211
41767,169.1718
41768,170.2196
41771,172.4494
41772,172.1091
